loss,mean_squared_error,mean_absolute_error,mean_absolute_percentage_error,val_loss,val_mean_squared_error,val_mean_absolute_error,val_mean_absolute_percentage_error
0.10238949954509735,0.10238949954509735,0.2419862598180771,98641.6484375,0.0583723820745945,0.0583723820745945,0.17383705079555511,75282.5625
0.0897834450006485,0.0897834450006485,0.22589567303657532,91869.90625,0.06333848088979721,0.06333848088979721,0.1836262196302414,94732.828125
0.10383901000022888,0.10383901000022888,0.24478650093078613,88606.6328125,0.09799794107675552,0.09799794107675552,0.24146384000778198,94447.453125
0.08571835607290268,0.08571835607290268,0.21936923265457153,91971.0546875,0.0569167286157608,0.0569167286157608,0.1694146990776062,69612.5078125
0.09590006619691849,0.09590006619691849,0.2380668967962265,96145.78125,0.1093885749578476,0.1093885749578476,0.245340034365654,86084.3828125
0.07122538238763809,0.07122538238763809,0.1992846131324768,84997.4453125,0.15687327086925507,0.15687327086925507,0.33184579014778137,93801.609375
0.08509254455566406,0.08509254455566406,0.214913472533226,77656.421875,0.05472289398312569,0.05472289398312569,0.16644124686717987,107390.9921875
0.08906359225511551,0.08906359225511551,0.22986072301864624,87646.84375,0.11907157301902771,0.11907157301902771,0.28143569827079773,79515.609375
0.10892582684755325,0.10892582684755325,0.24316586554050446,85879.6953125,0.07725828140974045,0.07725828140974045,0.20757126808166504,83191.6953125
0.08344455808401108,0.08344455808401108,0.220109760761261,81356.265625,0.07923354208469391,0.07923354208469391,0.21368859708309174,96841.9140625
0.09149759262800217,0.09149759262800217,0.2332978993654251,81429.328125,0.04664912074804306,0.04664912074804306,0.15597136318683624,75444.234375
0.05977209657430649,0.05977209657430649,0.18350285291671753,78298.890625,0.10477270185947418,0.10477270185947418,0.24577611684799194,77239.625
0.0750589445233345,0.0750589445233345,0.206689715385437,77288.7265625,0.04754194989800453,0.04754194989800453,0.15591765940189362,79903.28125
0.08947303891181946,0.08947303891181946,0.22466906905174255,77005.375,0.04632735997438431,0.04632735997438431,0.15452206134796143,79612.4765625
0.07382489740848541,0.07382489740848541,0.20725539326667786,71214.8828125,0.04783472418785095,0.04783472418785095,0.15798801183700562,73021.40625
0.07857413589954376,0.07857413589954376,0.21066983044147491,81753.90625,0.25985562801361084,0.25985562801361084,0.4492452144622803,76744.171875
0.10023850947618484,0.10023850947618484,0.23250837624073029,72410.4296875,0.04580778628587723,0.04580778628587723,0.15401898324489594,68472.8046875
0.07830958068370819,0.07830958068370819,0.21025583148002625,70745.6015625,0.04157181456685066,0.04157181456685066,0.14770416915416718,75735.4453125
0.06782418489456177,0.06782418489456177,0.19356872141361237,68108.890625,0.07141877710819244,0.07141877710819244,0.19726157188415527,117147.4296875
0.0716322809457779,0.0716322809457779,0.20519496500492096,67479.453125,0.03945404291152954,0.03945404291152954,0.1425866037607193,73697.5546875
0.09186123311519623,0.09186123311519623,0.22810590267181396,79930.0,0.04159923270344734,0.04159923270344734,0.14895249903202057,110121.7890625
0.06060498207807541,0.06060498207807541,0.18713346123695374,71499.1328125,0.08125969022512436,0.08125969022512436,0.22987771034240723,65293.50390625
0.07182810455560684,0.07182810455560684,0.20478682219982147,72468.4453125,0.13236813247203827,0.13236813247203827,0.29744645953178406,68899.15625
0.08858488500118256,0.08858488500118256,0.22516858577728271,69247.1015625,0.13263167440891266,0.13263167440891266,0.3035563826560974,64750.98046875
0.07854440808296204,0.07854440808296204,0.21533825993537903,66461.015625,0.03581268712878227,0.03581268712878227,0.13635021448135376,56160.7734375
0.05718157812952995,0.05718157812952995,0.17905667424201965,69710.0078125,0.037940241396427155,0.037940241396427155,0.14109782874584198,62816.53125
0.06828058511018753,0.06828058511018753,0.20051051676273346,69975.328125,0.13803380727767944,0.13803380727767944,0.3169732987880707,80707.1171875
0.08027244359254837,0.08027244359254837,0.21710890531539917,71025.6484375,0.04781639575958252,0.04781639575958252,0.1627531498670578,70919.7265625
0.06651108711957932,0.06651108711957932,0.19771726429462433,66214.1015625,0.04590780287981033,0.04590780287981033,0.1603969782590866,50625.66796875
0.05981593579053879,0.05981593579053879,0.1868591606616974,60435.4296875,0.05220137909054756,0.05220137909054756,0.1768369823694229,58732.22265625
0.058703552931547165,0.058703552931547165,0.1859944611787796,65832.53125,0.06404774636030197,0.06404774636030197,0.1928839236497879,57188.26171875
0.09112998843193054,0.09112998843193054,0.23800073564052582,70149.703125,0.037164680659770966,0.037164680659770966,0.13879036903381348,64524.25
0.08589719980955124,0.08589719980955124,0.2296341508626938,67419.4921875,0.08278142660856247,0.08278142660856247,0.23168793320655823,62854.83984375
0.063388392329216,0.063388392329216,0.1922551393508911,71430.3046875,0.03075379878282547,0.03075379878282547,0.12680119276046753,65600.09375
0.05822749808430672,0.05822749808430672,0.18375040590763092,59241.09375,0.07359255850315094,0.07359255850315094,0.21705907583236694,53665.69140625
0.0558256059885025,0.0558256059885025,0.176702618598938,63559.23046875,0.13158480823040009,0.13158480823040009,0.2989668548107147,90767.5234375
0.07057909667491913,0.07057909667491913,0.20565326511859894,64755.53125,0.040907882153987885,0.040907882153987885,0.1527281403541565,67288.9921875
0.05790722742676735,0.05790722742676735,0.18239526450634003,62427.65625,0.05974281579256058,0.05974281579256058,0.1932402402162552,56380.5625
0.06203688308596611,0.06203688308596611,0.19386571645736694,58295.08984375,0.03309495374560356,0.03309495374560356,0.13208389282226562,60303.3984375
0.05319207161664963,0.05319207161664963,0.17325130105018616,65354.37890625,0.11429544538259506,0.11429544538259506,0.2869984805583954,51682.91015625
0.07506079226732254,0.07506079226732254,0.2076280266046524,67061.8671875,0.031215673312544823,0.031215673312544823,0.13077746331691742,58093.88671875
0.043865591287612915,0.043865591287612915,0.15475060045719147,64061.2734375,0.03341810777783394,0.03341810777783394,0.13314934074878693,64949.9140625
0.08608517795801163,0.08608517795801163,0.21725960075855255,63231.9921875,0.027648355811834335,0.027648355811834335,0.12117566913366318,48081.5546875
0.04799293354153633,0.04799293354153633,0.1614532172679901,57887.87890625,0.1008644849061966,0.1008644849061966,0.268372118473053,50295.24609375
0.05080261826515198,0.05080261826515198,0.16898955404758453,59215.578125,0.04821883514523506,0.04821883514523506,0.17439286410808563,57990.78515625
0.07008157670497894,0.07008157670497894,0.20151612162590027,59807.44140625,0.06422628462314606,0.06422628462314606,0.2067231386899948,66863.9296875
0.06235022470355034,0.06235022470355034,0.19071093201637268,52418.125,0.05070174112915993,0.05070174112915993,0.17575134336948395,56102.1328125
0.04527689144015312,0.04527689144015312,0.1582583338022232,58108.7421875,0.16752107441425323,0.16752107441425323,0.36611035466194153,53945.90234375
0.06640136986970901,0.06640136986970901,0.19602762162685394,62606.17578125,0.03288804367184639,0.03288804367184639,0.1350199431180954,60800.62109375
0.07444857060909271,0.07444857060909271,0.20952917635440826,63803.5078125,0.029560845345258713,0.029560845345258713,0.12559494376182556,75464.8046875
0.03750176355242729,0.03750176355242729,0.14551278948783875,65397.22265625,0.16497813165187836,0.16497813165187836,0.35633572936058044,61928.5
0.06964484602212906,0.06964484602212906,0.19791670143604279,55515.49609375,0.13005246222019196,0.13005246222019196,0.3018689751625061,49965.5625
0.06343100219964981,0.06343100219964981,0.18881824612617493,55616.40234375,0.03635169938206673,0.03635169938206673,0.14687371253967285,58489.2109375
0.03054235316812992,0.03054235316812992,0.13153579831123352,54065.79296875,0.03589000552892685,0.03589000552892685,0.14855128526687622,56400.3828125
0.05822531133890152,0.05822531133890152,0.18091411888599396,50536.9453125,0.16262993216514587,0.16262993216514587,0.35083648562431335,72887.625
0.07903216034173965,0.07903216034173965,0.21110612154006958,60367.640625,0.25184935331344604,0.25184935331344604,0.4526951313018799,58399.6875
0.05379714444279671,0.05379714444279671,0.1771315187215805,66018.671875,0.0721374973654747,0.0721374973654747,0.2212260514497757,50710.46484375
0.044990383088588715,0.044990383088588715,0.16426171362400055,53389.96484375,0.035157639533281326,0.035157639533281326,0.14302001893520355,53672.578125
0.04783199355006218,0.04783199355006218,0.1645149439573288,54490.625,0.029582250863313675,0.029582250863313675,0.12933848798274994,48375.94140625
0.06399291753768921,0.06399291753768921,0.19706416130065918,52844.609375,0.11917298287153244,0.11917298287153244,0.2850938141345978,57817.203125
0.05936840921640396,0.05936840921640396,0.1824977695941925,55311.38671875,0.04292241483926773,0.04292241483926773,0.16071222722530365,52051.51953125
0.04418637976050377,0.04418637976050377,0.16114991903305054,54524.23828125,0.0242393109947443,0.0242393109947443,0.11502759158611298,65760.0390625
0.04915332421660423,0.04915332421660423,0.16971644759178162,58498.98828125,0.040736619383096695,0.040736619383096695,0.15435701608657837,61651.265625
0.05310681834816933,0.05310681834816933,0.17622055113315582,54610.22265625,0.023302298039197922,0.023302298039197922,0.11170896142721176,58405.01953125
0.06428537517786026,0.06428537517786026,0.18724998831748962,54677.4453125,0.2104891836643219,0.2104891836643219,0.4053661823272705,46364.64453125
0.04816722869873047,0.04816722869873047,0.16053864359855652,57635.41015625,0.04474969953298569,0.04474969953298569,0.16730086505413055,54690.59765625
0.04124927893280983,0.04124927893280983,0.15414959192276,51581.42578125,0.16085785627365112,0.16085785627365112,0.3596114218235016,51008.796875
0.0615462101995945,0.0615462101995945,0.18967746198177338,52898.0703125,0.03651706129312515,0.03651706129312515,0.1492205262184143,56698.3359375
0.040038980543613434,0.040038980543613434,0.15151703357696533,49331.65625,0.16726185381412506,0.16726185381412506,0.36002862453460693,45295.48828125
0.050118543207645416,0.050118543207645416,0.1725434511899948,45977.78515625,0.06516287475824356,0.06516287475824356,0.20374903082847595,51127.203125
0.0546514093875885,0.0546514093875885,0.1824238896369934,53975.26953125,0.024444619193673134,0.024444619193673134,0.1140436977148056,46571.76171875
0.0574958510696888,0.0574958510696888,0.18754182755947113,51484.359375,0.023801518604159355,0.023801518604159355,0.11543045938014984,53504.5703125
0.04268898442387581,0.04268898442387581,0.15711075067520142,48892.84765625,0.02506220154464245,0.02506220154464245,0.11585287749767303,46366.89453125
0.04287024214863777,0.04287024214863777,0.15036281943321228,54508.41015625,0.03940542787313461,0.03940542787313461,0.14972659945487976,50374.4140625
0.046210408210754395,0.046210408210754395,0.16272114217281342,55200.9453125,0.023266473785042763,0.023266473785042763,0.11379346996545792,62931.44921875
0.06883016973733902,0.06883016973733902,0.20454564690589905,45704.05078125,0.09207399189472198,0.09207399189472198,0.2231697291135788,41467.5
0.05380987003445625,0.05380987003445625,0.18100954592227936,49069.48828125,0.04534183815121651,0.04534183815121651,0.15973970293998718,53339.21875
0.040967993438243866,0.040967993438243866,0.15660323202610016,46830.95703125,0.2773246467113495,0.2773246467113495,0.4868667423725128,46026.45703125
0.05572858452796936,0.05572858452796936,0.17975516617298126,54569.86328125,0.06317814439535141,0.06317814439535141,0.20685358345508575,49957.65625
0.041115809231996536,0.041115809231996536,0.15574945509433746,49601.30078125,0.027020223438739777,0.027020223438739777,0.1197865828871727,54228.7109375
0.04734675586223602,0.04734675586223602,0.1676100194454193,46781.88671875,0.09445742517709732,0.09445742517709732,0.2610132098197937,56837.84375
0.052651118487119675,0.052651118487119675,0.17931538820266724,50893.05859375,0.020915506407618523,0.020915506407618523,0.10621926188468933,49671.09765625
0.031452301889657974,0.031452301889657974,0.13391312956809998,44846.16796875,0.09232045710086823,0.09232045710086823,0.26163676381111145,44834.5390625
0.05465305224061012,0.05465305224061012,0.17850147187709808,46599.0625,0.025365913286805153,0.025365913286805153,0.1175820529460907,43259.140625
0.06812392175197601,0.06812392175197601,0.20187616348266602,44653.62109375,0.06469019502401352,0.06469019502401352,0.2086593508720398,49299.53125
0.026199767366051674,0.026199767366051674,0.12240919470787048,50948.1328125,0.02618545852601528,0.02618545852601528,0.12600870430469513,52395.1171875
0.04468625783920288,0.04468625783920288,0.15283994376659393,47532.50390625,0.12357108294963837,0.12357108294963837,0.31082239747047424,46023.01953125
0.037821125239133835,0.037821125239133835,0.14862003922462463,50655.49609375,0.028786957263946533,0.028786957263946533,0.12907347083091736,52623.34765625
0.053138744086027145,0.053138744086027145,0.18004503846168518,47409.09375,0.03375080227851868,0.03375080227851868,0.13775759935379028,55483.296875
0.06367909908294678,0.06367909908294678,0.19073152542114258,50785.92578125,0.07151716947555542,0.07151716947555542,0.20677876472473145,39101.40625
0.038447730243206024,0.038447730243206024,0.14764657616615295,41536.1953125,0.01999695785343647,0.01999695785343647,0.1047300398349762,38913.16015625
0.03118354268372059,0.03118354268372059,0.13389180600643158,43121.6171875,0.09808118641376495,0.09808118641376495,0.2626262307167053,40624.5625
0.046868544071912766,0.046868544071912766,0.16483141481876373,52757.84765625,0.028659772127866745,0.028659772127866745,0.13166190683841705,59129.67578125
0.05099165067076683,0.05099165067076683,0.1690126657485962,46500.28125,0.01814943179488182,0.01814943179488182,0.0983714610338211,38890.45703125
0.045727938413619995,0.045727938413619995,0.16159652173519135,45249.5078125,0.046313490718603134,0.046313490718603134,0.1667764037847519,45448.28125
0.05239250510931015,0.05239250510931015,0.16747093200683594,49548.91015625,0.019685249775648117,0.019685249775648117,0.10507439821958542,34217.0078125
0.029357029125094414,0.029357029125094414,0.1318896859884262,39200.33984375,0.054721858352422714,0.054721858352422714,0.1803976595401764,61053.10546875
0.07770027965307236,0.07770027965307236,0.2052127718925476,58810.796875,0.022403467446565628,0.022403467446565628,0.11056633293628693,40243.9921875
0.026256795972585678,0.026256795972585678,0.12303396314382553,38154.1484375,0.019273821264505386,0.019273821264505386,0.10091697424650192,44256.65625
0.03626241907477379,0.03626241907477379,0.14752274751663208,40211.74609375,0.019163088873028755,0.019163088873028755,0.10247810930013657,56634.64453125
0.040522053837776184,0.040522053837776184,0.15512973070144653,39508.14453125,0.06562762707471848,0.06562762707471848,0.2163904309272766,42060.25
0.06475880742073059,0.06475880742073059,0.20235437154769897,40919.63671875,0.06805654615163803,0.06805654615163803,0.22328154742717743,40124.76953125
0.03037254326045513,0.03037254326045513,0.13242122530937195,45012.6171875,0.05508855730295181,0.05508855730295181,0.2002630978822708,69557.578125
0.046626485884189606,0.046626485884189606,0.16905859112739563,38357.8125,0.0560554675757885,0.0560554675757885,0.19515284895896912,45053.0703125
0.04968883469700813,0.04968883469700813,0.16817277669906616,39699.66796875,0.030100371688604355,0.030100371688604355,0.1282922476530075,43212.390625
0.03101656772196293,0.03101656772196293,0.1334756314754486,39293.46875,0.014901316724717617,0.014901316724717617,0.09012336283922195,30661.705078125
0.033492326736450195,0.033492326736450195,0.14217394590377808,38800.38671875,0.03641076385974884,0.03641076385974884,0.15266156196594238,43312.91015625
0.039266716688871384,0.039266716688871384,0.15396133065223694,39495.68359375,0.04912783205509186,0.04912783205509186,0.17796438932418823,42292.328125
0.053866419941186905,0.053866419941186905,0.18407876789569855,51549.79296875,0.19421246647834778,0.19421246647834778,0.38973185420036316,45397.21875
0.046544820070266724,0.046544820070266724,0.16416621208190918,42959.2421875,0.017817893996834755,0.017817893996834755,0.10143349319696426,41477.703125
0.04370575398206711,0.04370575398206711,0.15491347014904022,37958.0625,0.041550666093826294,0.041550666093826294,0.1627308875322342,58664.4921875
0.0222976952791214,0.0222976952791214,0.1141892820596695,39263.46875,0.01978655345737934,0.01978655345737934,0.10628969967365265,39894.44140625
0.07531215995550156,0.07531215995550156,0.19327963888645172,42275.95703125,0.02600490115582943,0.02600490115582943,0.1234029084444046,36027.07421875
0.019332924857735634,0.019332924857735634,0.10350554436445236,36907.45703125,0.01592397317290306,0.01592397317290306,0.0935061126947403,36304.1875
0.04617878794670105,0.04617878794670105,0.16529400646686554,35900.9375,0.05914972350001335,0.05914972350001335,0.20908932387828827,48376.5078125
0.029287777841091156,0.029287777841091156,0.132789745926857,41324.30859375,0.021853923797607422,0.021853923797607422,0.11014748364686966,42590.01171875
0.045147836208343506,0.045147836208343506,0.1635233461856842,31246.931640625,0.07387180626392365,0.07387180626392365,0.22705039381980896,57912.1328125
0.03954601287841797,0.03954601287841797,0.14811460673809052,44344.96875,0.01778542809188366,0.01778542809188366,0.09947162866592407,59078.38671875
0.0367259718477726,0.0367259718477726,0.14973638951778412,36026.234375,0.0218716561794281,0.0218716561794281,0.11081349849700928,37095.109375
0.0426199771463871,0.0426199771463871,0.16149716079235077,34748.5078125,0.03178887814283371,0.03178887814283371,0.13481613993644714,46341.78515625
0.03215782344341278,0.03215782344341278,0.1376219540834427,34919.4609375,0.3294801712036133,0.3294801712036133,0.5267745852470398,47408.90625
0.08617688715457916,0.08617688715457916,0.212015300989151,42917.44140625,0.030913542956113815,0.030913542956113815,0.14015720784664154,35742.66015625
0.02055855467915535,0.02055855467915535,0.10928864777088165,34375.23046875,0.015354663133621216,0.015354663133621216,0.09215197712182999,39879.62890625
0.024920696392655373,0.024920696392655373,0.11964979022741318,36956.6484375,0.16508494317531586,0.16508494317531586,0.34707120060920715,41538.29296875
0.03751308470964432,0.03751308470964432,0.14382971823215485,31328.216796875,0.11295749247074127,0.11295749247074127,0.29321354627609253,40814.53125
0.043672673404216766,0.043672673404216766,0.1645500212907791,30745.859375,0.07914905995130539,0.07914905995130539,0.24383407831192017,50024.62109375
0.03622294217348099,0.03622294217348099,0.14267419278621674,34950.20703125,0.14555814862251282,0.14555814862251282,0.3367709517478943,57669.07421875
0.040949635207653046,0.040949635207653046,0.1580199897289276,35729.53515625,0.03407776355743408,0.03407776355743408,0.14896731078624725,40109.16015625
0.024303806945681572,0.024303806945681572,0.120563805103302,30788.4921875,0.019018318504095078,0.019018318504095078,0.10178498178720474,48898.6640625
0.09219539165496826,0.09219539165496826,0.21845510601997375,47182.9921875,0.02419869415462017,0.02419869415462017,0.12313881516456604,44949.37109375
0.01820804364979267,0.01820804364979267,0.10265965759754181,31751.462890625,0.017642613500356674,0.017642613500356674,0.10216311365365982,55610.828125
0.03462253883481026,0.03462253883481026,0.1442136913537979,37175.90625,0.020772390067577362,0.020772390067577362,0.10954950004816055,49855.15234375
0.021223628893494606,0.021223628893494606,0.11153306812047958,33015.0390625,0.018482793122529984,0.018482793122529984,0.10559963434934616,49572.09375
0.04591948166489601,0.04591948166489601,0.16222570836544037,34238.4609375,0.025038735941052437,0.025038735941052437,0.12508884072303772,48721.55859375
0.027027517557144165,0.027027517557144165,0.1254671961069107,36458.85546875,0.03008394129574299,0.03008394129574299,0.13867473602294922,43595.1640625
0.03395496681332588,0.03395496681332588,0.14154113829135895,29991.5390625,0.04299416020512581,0.04299416020512581,0.1610964685678482,53671.17578125
0.04272196814417839,0.04272196814417839,0.16303913295269012,31261.076171875,0.024835048243403435,0.024835048243403435,0.12576545774936676,71181.859375
0.0333997942507267,0.0333997942507267,0.14384979009628296,32903.58203125,0.027873042970895767,0.027873042970895767,0.13454273343086243,40634.6015625
0.03468945994973183,0.03468945994973183,0.14393845200538635,37394.9296875,0.041969675570726395,0.041969675570726395,0.1691058725118637,56951.17578125
0.047274116426706314,0.047274116426706314,0.16438356041908264,38766.9453125,0.03033836930990219,0.03033836930990219,0.13785019516944885,67352.7890625
0.08605417609214783,0.08605417609214783,0.2080567330121994,38011.9921875,0.023868173360824585,0.023868173360824585,0.11454612016677856,50563.8046875
0.016823146492242813,0.016823146492242813,0.09827370196580887,34137.140625,0.01826576143503189,0.01826576143503189,0.1045101210474968,51174.02734375
0.020162228494882584,0.020162228494882584,0.1079140156507492,32828.34375,0.030149240046739578,0.030149240046739578,0.14062640070915222,59035.10546875
0.03969871252775192,0.03969871252775192,0.14783143997192383,33521.65234375,0.021010931581258774,0.021010931581258774,0.10960959643125534,42456.70703125
0.03607883304357529,0.03607883304357529,0.13784119486808777,37428.95703125,0.06735698133707047,0.06735698133707047,0.21949853003025055,87714.4140625
0.03461073338985443,0.03461073338985443,0.13825607299804688,44555.4609375,0.012413036078214645,0.012413036078214645,0.0818808376789093,35585.16796875
0.034963108599185944,0.034963108599185944,0.13816286623477936,34507.34375,0.057399578392505646,0.057399578392505646,0.19663676619529724,40072.37109375
0.03452327102422714,0.03452327102422714,0.14156194031238556,35693.8046875,0.02427154779434204,0.02427154779434204,0.12022462487220764,36399.5078125
0.02373630926012993,0.02373630926012993,0.11808440834283829,31554.244140625,0.11481858044862747,0.11481858044862747,0.29634368419647217,37012.37890625
0.03681367263197899,0.03681367263197899,0.14371758699417114,32422.216796875,0.03376543149352074,0.03376543149352074,0.15025675296783447,36975.86328125
0.06743387877941132,0.06743387877941132,0.20473305881023407,44719.62109375,0.03611317649483681,0.03611317649483681,0.1555313915014267,51801.80078125
0.026059424504637718,0.026059424504637718,0.12443803995847702,31888.546875,0.015289598144590855,0.015289598144590855,0.09197241812944412,42564.09375
0.023956334218382835,0.023956334218382835,0.11133871972560883,32053.494140625,0.5522213578224182,0.5522213578224182,0.6937249302864075,49754.33203125
0.07302913814783096,0.07302913814783096,0.18114455044269562,41750.48046875,0.02092270739376545,0.02092270739376545,0.10878247022628784,35735.7265625
0.018722275272011757,0.018722275272011757,0.10316097736358643,33738.5078125,0.022913429886102676,0.022913429886102676,0.11702430248260498,41542.8046875
0.019980991259217262,0.019980991259217262,0.10704919695854187,30507.3671875,0.014724873006343842,0.014724873006343842,0.09074205160140991,39505.70703125
0.03771858662366867,0.03771858662366867,0.15146948397159576,39995.44140625,0.0348220095038414,0.0348220095038414,0.1507733315229416,43228.69921875
0.03553412854671478,0.03553412854671478,0.13882972300052643,28616.96875,0.12234275788068771,0.12234275788068771,0.30143192410469055,48388.21484375
0.04300994426012039,0.04300994426012039,0.14938054978847504,37941.6640625,0.013188873417675495,0.013188873417675495,0.0834120586514473,49328.94140625
0.05222328007221222,0.05222328007221222,0.17247220873832703,39616.55859375,0.014527597464621067,0.014527597464621067,0.09097109735012054,51270.6640625
0.01756208948791027,0.01756208948791027,0.10002728551626205,33529.8125,0.013797502033412457,0.013797502033412457,0.08725012093782425,40128.1328125
0.06244166940450668,0.06244166940450668,0.16776920855045319,33770.375,0.06218036636710167,0.06218036636710167,0.19596567749977112,128608.90625
0.021744869649410248,0.021744869649410248,0.1098780483007431,35556.15234375,0.05274559184908867,0.05274559184908867,0.19644971191883087,38497.59375
